organism_id,organism_name,species_id,species_name,proteome_id,proteome_name,proteome_source
299733,"Influenza A virus (A/chicken/Viet Nam/DT-015/2004(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
300015,"Lactate dehydrogenase elevating virus C",11048,"Lactate dehydrogenase-elevating virus",11048,"Lactate dehydrogenase-elevating virus",GenBank
300016,"Lactate dehydrogenase elevating virus Plagemann",11048,"Lactate dehydrogenase-elevating virus",11048,"Lactate dehydrogenase-elevating virus",GenBank
300180,"Mopeia Lassa virus reassortant 29",300180,"Mopeia Lassa virus reassortant 29",300180,"Mopeia Lassa virus reassortant 29",GenBank
300559,"PRRSV VR2332",28344,"Porcine reproductive and respiratory syndrome virus",11049,"Lelystad virus",uniprot
300748,"Influenza A virus (A/swine/Korea/S190/2004(H9N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
300749,"Influenza A virus (A/swine/Korea/S452/2004(H9N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
300750,"Influenza A virus (A/chicken/Korea/S1/2003(H9N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
301187,"Mumps virus strain Urabe",11161,"Mumps virus",11171,"Mumps virus (STRAIN MIYAHARA VACCINE)",uniprot
301478,"Murray valley encephalitis virus (strain MVE-1-51)",11079,"Murray Valley encephalitis virus",301478,"Murray valley encephalitis virus (strain MVE-1-51)",uniprot
301964,"CY1014 virus",301964,"CY1014 virus"
302272,"Sendai virus (strain Ohita)",11191,"Sendai virus",302272,"Sendai virus (strain Ohita)",uniprot
303316,"Influenza A virus (A/Hatay/2004/(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
304359,"Influenza A virus (A/black-headed gull/Sweden/1/1999(H13N6))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
304360,"H16N3 subtype",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
304362,"Influenza A virus (A/black-headed gull/Sweden/2/99(H16N3))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
304364,"Influenza A virus (A/black-headed gull/Sweden/4/99(H16N3))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
304883,"Influenza A virus (A/Belfast/53582/2004(H3N?))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
305674,"Deerpox virus W-848-83",305674,"Deerpox virus W-848-83",305674,"Deerpox virus W-848-83",uniprot
305847,"Influenza A virus (A/blackbird/Hunan/1/2004(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
306061,"Influenza A virus (A/swine/IDT/Bakum1832/2000(H1N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
307044,"West Nile virus strain 385-99",11082,"West Nile virus",11078,"Kunjin virus (STRAIN MRM61C)",uniprot
307456,"Autographa californica MNPV",307456,"Autographa californica MNPV",654904,"Rachiplusia ou MNPV (strain R1)",uniprot
307819,"Influenza A virus (A/Jiangsu/38/2004(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
308061,"Hantavirus HPR/02-73",308159,"Araucaria virus"
308159,"Araucaria virus",308159,"Araucaria virus"
308425,"Human rotavirus R291 G8",28875,"Rotavirus A",450149,"Simian rotavirus A/SA11-H96",uniprot
310542,"Chimpanzee adenovirus",310542,"Chimpanzee adenovirus"
311169,"Influenza A virus (A/duck/Korea/S10/03(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
311175,"Influenza A virus (A/turkey/Ontario/6118/1968(H8N4))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
311339,"Human herpesvirus 5 strain Toledo",10359,"Human herpesvirus 5 (Human cytomegalovirus)",295027,"Human herpesvirus 5 strain Merlin",uniprot
311415,"Border disease virus 1",358764,"Border disease virus",358764,"Border disease virus",GenBank
311695,"Influenza A virus (A/New York/124/2001(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
311710,"Influenza A virus (A/New York/140/1999(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
311775,"Influenza A virus (A/New York/205/2001(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
312185,"Equine rhinitis B virus",312185,"Equine rhinitis B virus",650131,"Equine rhinitis B virus 1 strain P1436/71",uniprot
317652,"Influenza A virus (A/Hong Kong/2/68(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
318563,"Human enterovirus 80",138949,"Human enterovirus B",103906,"Coxsackievirus B4 (strain JVB / Benschoten / New York/51)",uniprot
318569,"Human enterovirus 86",138949,"Human enterovirus B",103906,"Coxsackievirus B4 (strain JVB / Benschoten / New York/51)",uniprot
319102,"Influenza A virus (A/chicken/Henan/12/2004(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
319104,"Influenza A virus (A/chicken/Henan/16/2004(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
320306,"Influenza A virus (A/crested eagle/Belgium/01/2004(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
322564,"Influenza A virus (A/tiger/Thailand/CU-T4/04(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
322566,"Influenza A virus (A/tiger/Thailand/CU-T6/04(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
327105,"HIV-1 O_ANT70",11676,"Human immunodeficiency virus 1",11706,"HIV-1 M:B_HXB2R",uniprot
327205,"Influenza A virus (A/New York/348/2003(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
327310,"Influenza A virus (A/Kinmen/645/04(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
327311,"Influenza A virus (A/Yilan/515/03(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
329389,"Hepatitis C virus (isolate Glasgow)",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
329593,"Influenza A virus (A/chicken/Fujian/25/00(H9N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
329612,"Influenza A virus (A/chicken/Shandong/7/96(H9N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
329852,"Enterobacteria phage MS2",329852,"Enterobacteria phage MS2",329852,"Enterobacteria phage MS2",uniprot
330397,"Listeria phage B054",330397,"Listeria phage B054",330397,"Listeria phage B054",GenBank
332193,"Vaccinia Virus Acambis 3000 MVA",10245,"Vaccinia virus",10254,"Vaccinia virus WR",uniprot
332733,"Influenza A virus (A/Memphis/1/1986(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
332747,"Influenza A virus (A/swine/Tennessee/25/1977(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
332837,"Norovirus Hu/GII.4/Hunter 284E/04O/AU",11983,"Norwalk virus",524364,"Norovirus Hu/1968/US",uniprot
333284,"Hepatitis C virus (isolate Con1)",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
333751,"Human papillomavirus type 2",337043,"Alphapapillomavirus 4",10584,"Human papillomavirus type 2a",uniprot
333754,"Alphapapillomavirus 10",333754,"Alphapapillomavirus 10",10600,"Human papillomavirus type 6b",uniprot
333760,"Human papillomavirus type 16",337041,"Alphapapillomavirus 9",333760,"Human papillomavirus type 16",uniprot
333761,"Human papillomavirus type 18",337042,"Alphapapillomavirus 7",333761,"Human papillomavirus type 18",uniprot
333762,"Human papillomavirus type 26",337044,"Alphapapillomavirus 5",10595,"Human papillomavirus type 51",uniprot
333763,"Human papillomavirus type 32",337048,"Alphapapillomavirus 1",333763,"Human papillomavirus type 32",uniprot
333765,"Human papillomavirus type 53",337050,"Alphapapillomavirus 6",10596,"Human papillomavirus type 56",uniprot
333923,"Human papillomavirus type 5",337051,"Betapapillomavirus 1"
334203,"Mupapillomavirus 1",334203,"Mupapillomavirus 1",10583,"Human papillomavirus type 1a",uniprot
334589,"Influenza A virus (A/Moscow/346/2003(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
334590,"Influenza A virus (A/Moscow/343/2003(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
335333,"Influenza A virus (A/New York/384/2005(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
335337,"Influenza A virus (A/New York/388/2005(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
335358,"Influenza A virus (A/New York/232/2004(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
335812,"Influenza B virus (B/Shanghai/361/2002)",11520,"Influenza B virus",107412,"Influenza B virus (B/Lee/40)",uniprot
336092,"Influenza A virus (A/black-headed goose/Qinghai/1/2005(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
336205,"Influenza A virus (A/swine/Bakum/5/95(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
336207,"Influenza A virus (A/swine/Bakum/1832/00(H1N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
336238,"Influenza A virus (A/Bar-headed Goose/Qinghai/61/05(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
336241,"Influenza A virus (A/Bar-headed Goose/Qinghai/12/05(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
336248,"Influenza A virus (A/Goose/Shantou/1621/05(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
336620,"Norovirus Hu/Sakai/04-179/2005/JP",11983,"Norwalk virus",524364,"Norovirus Hu/1968/US",uniprot
336794,"Influenza A virus (A/equine/Massachussetts/213/2003(H3N8))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
336800,"Influenza A virus (A/equine/New York/1/1999(H3N8))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
337041,"Alphapapillomavirus 9",337041,"Alphapapillomavirus 9",333760,"Human papillomavirus type 16",uniprot
337042,"Alphapapillomavirus 7",337042,"Alphapapillomavirus 7",333761,"Human papillomavirus type 18",uniprot
337043,"Alphapapillomavirus 4",337043,"Alphapapillomavirus 4",10584,"Human papillomavirus type 2a",uniprot
337051,"Betapapillomavirus 1",337051,"Betapapillomavirus 1"
337052,"Deltapapillomavirus 4",337052,"Deltapapillomavirus 4",10560,"Bovine papillomavirus type 2",uniprot
340017,"Norovirus genogroup III",11983,"Norwalk virus",524364,"Norovirus Hu/1968/US",uniprot
340018,"Norovirus Bo/Newbury2/1976/UK",11983,"Norwalk virus",524364,"Norovirus Hu/1968/US",uniprot
341946,"Woodchuck hepatitis virus 2",35269,"Woodchuck hepatitis virus",10432,"Woodchuck hepatitis virus 7",uniprot
341980,"Human herpesvirus 3 strain Oka vaccine",10335,"Human herpesvirus 3 (Varicella-zoster virus)",10338,"Human herpesvirus 3 strain Dumas",uniprot
342137,"Influenza A virus (A/chicken/CA/375TR/2002(H6N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
342145,"Influenza A virus (A/turkey/MN/735/79(H6N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
342197,"Influenza A virus (A/turkey/MN/511/78(H9N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
342207,"Influenza A virus (A/shorebird/Delaware/141/2002(H9N9))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
342210,"Influenza A virus (A/shorebird/Delaware/275/2001(H9N7))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
342211,"Influenza A virus (A/shorebird/Delaware/277/2000(H9N7))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
342221,"Influenza A virus (A/chicken/Korea/S4/2003(H9N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
342396,"Influenza A virus (A/turkey/Canada-Ontario/NS-01839-1/05(H3))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
342508,"Influenza A virus (A/New York/444/2001(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
343462,"Human adenovirus 11p",108098,"Human adenovirus B",108098,"Human adenovirus B",GenBank
343463,"Human adenovirus 11a",108098,"Human adenovirus B",108098,"Human adenovirus B",GenBank
344596,"Influenza A virus (A/whooper swan/Mongolia/3/05(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
344598,"Influenza A virus (A/whooper swan/Mongolia/6/05(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
349344,"Bat SARS CoV Rp3/2004",694009,"Severe acute respiratory syndrome-related coronavirus",227859,"SARS coronavirus",uniprot
351071,"Newcastle disease virus AF2240",11176,"Newcastle disease virus",652953,"Newcastle disease virus B1/48",uniprot
351073,"Mammalian orthoreovirus",351073,"Mammalian orthoreovirus",10884,"Mammalian orthoreovirus 1 Lang",uniprot
351277,"Influenza A virus (A/Nanchang/0058/1994(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
351680,"Measles virus genotypes and isolates",11234,"Measles virus",645098,"Measles virus strain Ichinose-B95a",uniprot
352034,"Influenza A virus (A/duck/Potsdam/1402-6/1986(H5N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
352515,"Influenza A virus (A/mallard/Netherlands/12/2000(H7N3))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
352520,"Influenza A virus (A/mallard/Alberta/35/1976(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
352522,"Influenza A virus (A/quail/Italy/1117/1965(H10N8))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
352561,"Influenza A virus (A/duck/Australia/341/1983(H15N8))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
352564,"Influenza A virus (A/mallard/Astrakhan/263/1982(H14N5))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
352575,"Influenza A virus (A/pintail/Alberta/84/2000(H11N9))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
352695,"Influenza A virus (A/shorebird/DE/10/2004(H10N7))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
352706,"Influenza A virus (A/mallard/Alberta/245/2003(H11N9))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
352710,"Influenza A virus (A/pintail duck/Alberta/49/2003(H12N5))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
352719,"Influenza A virus (A/shorebird/DE/12/2004(H6N8))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
352764,"Influenza A virus (A/mallard/Alberta/202/1996(H2N5))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
352963,"Influenza A virus (A/California/7/2004(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
353253,"Influenza A virus (A/duck/Novosibirsk/56/2005(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
354228,"Influenza A virus (A/Gf/HK/SSP607/2003(H9N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
354235,"Influenza A virus (A/Ck/HK/CSW161/2003(H9N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
355624,"Influenza A virus (A/Fujian/411/02-like(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
356114,"Hepatitis C virus genotype 3",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
356386,"Hepatitis C virus (isolate India)",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
356387,"Hepatitis C virus subtype 2i",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
356390,"Hepatitis C virus SA13",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
356391,"Hepatitis C virus (isolate 6a33)",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
356410,"Hepatitis C virus (isolate HC-G9)",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
356411,"Hepatitis C virus JFH-1",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
356413,"Hepatitis C virus (isolate BEBE1)",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
356415,"Hepatitis C virus (isolate NZL1)",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
356416,"Hepatitis C virus (isolate HCV-K3a/650)",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
356417,"Hepatitis C virus (isolate JK049)",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
356418,"Hepatitis C virus ED43",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
356419,"Hepatitis C virus (isolate EUH1480)",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
356421,"Hepatitis C virus (isolate Th580)",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
356424,"Hepatitis C virus (isolate VN004)",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
356426,"Hepatitis C virus subtype 3a",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
357205,"Influenza A virus (A/chicken/Hong Kong/3123.1/2002(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
357208,"Influenza A virus (A/Vietnam/CL26/2004(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
357210,"Influenza A virus (A/Vietnam/CL100/2004(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
357252,"Influenza A virus (A/swan/Hokkaido/67/1996(H5N3))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
357355,"Hepatitis C virus (isolate Tr Kj)",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
358400,"Sangassou virus",358400,"Sangassou virus"
358769,"Classical swine fever virus - Alfort/187",11096,"Classical swine fever virus",11098,"Classical swine fever virus - Brescia",uniprot
358805,"Classical swine fever virus - Alfort/Tuebingen",11096,"Classical swine fever virus",11098,"Classical swine fever virus - Brescia",uniprot
358812,"Classical swine fever virus - C",11096,"Classical swine fever virus",11098,"Classical swine fever virus - Brescia",uniprot
359921,"Influenza A virus (A/Australian shelduck/Western Australia/1756/1983(H15N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
362651,"Human immunodeficiency virus type 1 (isolate YU2)",11676,"Human immunodeficiency virus 1",11706,"HIV-1 M:B_HXB2R",uniprot
363747,"Langur virus",363747,"Langur virus"
364132,"Influenza A virus (A/New York/504/1998(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
365074,"Influenza A virus (A/goose/Guangxi/1097/2004(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
365077,"Influenza A virus (A/duck/Guangxi/1378/2004(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
365078,"Influenza A virus (A/duck/Guangxi/1586/2004(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
365080,"Influenza A virus (A/duck/Guangxi/1793/2004(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
365124,"Influenza A virus (A/chicken/Yogjakarta/BBVet-IX/2004(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
365129,"Influenza A virus (A/chicken/Vietnam/DT171/2004(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
365417,"Influenza A virus (A/Brazil/140/2001(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
366524,"Influenza A virus (A/Memphis/14/1998(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
367120,"Influenza A virus (A/Fort Monmouth/1/1947(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
367400,"Neembucu hantavirus",46607,"Andes virus",46607,"Andes virus",GenBank
368445,"Crocodilepox virus",368445,"Crocodilepox virus",368445,"Crocodilepox virus",GenBank
368714,"Influenza A virus (A/USSR/92/1977(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
369766,"Influenza A virus (A/chicken/Guangxi/12/2004(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
370037,"Norovirus Hu/Guangzhou/NVgz01/CHN",11983,"Norwalk virus",524364,"Norovirus Hu/1968/US",uniprot
370120,"Influenza A virus (A/swine/1931(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
370122,"Influenza A virus (A/Fort Worth/1950(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
370127,"Influenza A virus (A/Victoria/1968(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
370128,"Influenza A virus (A/Northern Territory/60/1968(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
370810,"Influenza A virus (A/Anhui/1/2005(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
370811,"Influenza A virus (A/Anhui/2/2005(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
370812,"Influenza A virus (A/Guangxi/1/2005(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
370813,"Influenza A virus (A/duck/IT/701/2005(H10N7))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
370830,"Hantaan virus Q32",11599,"Hantaan virus",11602,"Hantaan virus 76-118",uniprot
371082,"Influenza A virus (A/Taiwan/2/2006(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
371214,"Influenza A virus (A/chicken/Taiwan/0329/01(H6N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
371233,"Influenza A virus (A/chicken/Taiwan/0204/05(H6N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
372588,"Norovirus Hu/GII/ICB1207/1996/Brazil",11983,"Norwalk virus",524364,"Norovirus Hu/1968/US",uniprot
372626,"Norovirus Hu/GII/ICB1988/1997/Brazil",11983,"Norwalk virus",524364,"Norovirus Hu/1968/US",uniprot
373145,"Influenza A virus (A/common pochard/France/06167/2006(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
373628,"Influenza A virus (A/Hiroshima/37/2001(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
374507,"Human rotavirus G9 isolate F45",28875,"Rotavirus A",450149,"Simian rotavirus A/SA11-H96",uniprot
375457,"Influenza A virus (A/turkey/Turkey/1/2005(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
376721,"Influenza A virus (A/chicken/Kurgan/05/2005(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
378045,"Influenza A virus (A/mallard/Bavaria/1/2006(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
378131,"Influenza A virus (A/Memphis/13/1978(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
378139,"Influenza A virus (A/Memphis/1/1978(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
378809,"Ravn virus - Ravn, Kenya, 1987",11269,"Marburg marburgvirus",33727,"Marburg virus - Musoke, Kenya, 1980",uniprot
378830,"Lake Victoria marburgvirus - Angola2005",11269,"Marburg marburgvirus",33727,"Marburg virus - Musoke, Kenya, 1980",uniprot
379963,"Rio Mearim virus",46920,"Rio Mamore virus"
380210,"Influenza A virus (A/England/333/1980(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
