organism_id,organism_name,species_id,species_name,proteome_id,proteome_name,proteome_source
441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
444178,"Brucella ovis ATCC 25840 (Brucella ovis strain ATCC 25840)",236,"Brucella ovis (Brucella melitensis bv. Ovis)",444178,"Brucella ovis ATCC 25840 (Brucella ovis strain ATCC 25840)",uniprot
445335,"Clostridium botulinum NCTC 2916 (Clostridium botulinum strain NCTC 2916)",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
445338,"Clostridium botulinum str. Iwanei E (Clostridium botulinum strain Iwanei E)",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
445985,"Borrelia burgdorferi ZS7 (Borrelia burgdorferi str. ZS7)",139,"Borrelia burgdorferi (Borrelia burgdorferi sensu stricto)",224326,"Borrelia burgdorferi B31",uniprot
451707,"Bacillus cereus NVH0597-99 (Bacillus cereus strain NVH0597-99)",1396,"Bacillus cereus",226900,"Bacillus cereus ATCC 14579",uniprot
451708,"Bacillus cereus H3081.97 (Bacillus cereus str. H3081.97)",1396,"Bacillus cereus",226900,"Bacillus cereus ATCC 14579",uniprot
451709,"Bacillus cereus 03BB108 (Bacillus cereus str. 03BB108)",1396,"Bacillus cereus",226900,"Bacillus cereus ATCC 14579",uniprot
452659,"Rickettsia rickettsii str. Iowa (Rickettsia rickettsii 'Iowa')",783,"Rickettsia rickettsii",392021,"Rickettsia rickettsii str. 'Sheila Smith' (Rickettsia rickettsii strain 'Sheila Smith')",uniprot
458234,"Francisella tularensis subsp. holarctica FTNF002-00 (Francisella tularensis subsp. holarctica str. FTNF002-00)",263,"Francisella tularensis",177416,"Francisella tularensis subsp. tularensis SCHU S4 (Francisella tularensis subsp. tularensis str. SCHU S4)",uniprot
465541,"Streptomyces sp. Mg1",465541,"Streptomyces sp. Mg1",465541,"Streptomyces sp. Mg1",GenBank
469008,"Escherichia coli BL21(DE3) (Escherichia coli str. BL21(DE3))",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
469601,"Fusobacterium sp. 21_1A",469601,"Fusobacterium sp. 21_1A"
469793,"uncultured Chlamydophila sp.",469793,"uncultured Chlamydophila sp."
470137,"Brucella suis ATCC 23445 (Brucella suis strain ATCC 23445)",29461,"Brucella suis (Brucella melitensis bv. Suis)",204722,"Brucella suis 1330 (Brucella suis str. 1330)",uniprot
471223,"Geobacillus sp. WCH70",471223,"Geobacillus sp. WCH70",471223,"Geobacillus sp. WCH70",uniprot
471876,"Streptococcus pyogenes NZ131 (Streptococcus pyogenes str. NZ131)",1314,"Streptococcus pyogenes",286636,"Streptococcus pyogenes MGAS10394 (Streptococcus pyogenes str. MGAS10394)",uniprot
478005,"Escherichia coli O157:H7 str. EC4486",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
478006,"Escherichia coli O157:H7 str. EC4501",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
478008,"Escherichia coli O157:H7 str. EC869",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
481805,"Escherichia coli ATCC 8739 (Escherichia coli str. ATCC 8739)",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
482628,"Campylobacter jejuni subsp. jejuni BH-01-0142 (Campylobacter jejuni subsp. jejuni strain BH-01-0142)",197,"Campylobacter jejuni",192222,"Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 (Campylobacter jejuni subsp. jejuni ATCC 700819 = NCTC 11168)",uniprot
483179,"Brucella canis ATCC 23365 (Brucella canis strain ATCC 23365)",36855,"Brucella canis (Brucella melitensis bv. Canis)",483179,"Brucella canis ATCC 23365 (Brucella canis strain ATCC 23365)",uniprot
484021,"Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044 (Klebsiella pneumoniae subsp. pneumoniae strain NTUH-K2044)",573,"Klebsiella pneumoniae",507522,"Klebsiella pneumoniae 342 (Klebsiella pneumoniae strain 342)",uniprot
486410,"Streptococcus dysgalactiae subsp. equisimilis GGS_124 (Streptococcus dysgalactiae subsp. equisimilis str. GGS_124)",1334,"Streptococcus dysgalactiae",486410,"Streptococcus dysgalactiae subsp. equisimilis GGS_124 (Streptococcus dysgalactiae subsp. equisimilis str. GGS_124)",uniprot
486619,"Bacillus anthracis str. A0193 (Bacillus anthracis strain A0193)",1392,"Bacillus anthracis (anthrax bacterium)",1392,"Bacillus anthracis (anthrax bacterium)",uniprot
486620,"Bacillus anthracis str. A0465 (Bacillus anthracis strain A0465)",1392,"Bacillus anthracis (anthrax bacterium)",1392,"Bacillus anthracis (anthrax bacterium)",uniprot
486621,"Bacillus anthracis str. A0442 (Bacillus anthracis A0442)",1392,"Bacillus anthracis (anthrax bacterium)",1392,"Bacillus anthracis (anthrax bacterium)",uniprot
486623,"Bacillus anthracis str. A0389 (Bacillus anthracis A0389)",1392,"Bacillus anthracis (anthrax bacterium)",1392,"Bacillus anthracis (anthrax bacterium)",uniprot
486624,"Bacillus anthracis str. A0488 (Bacillus anthracis strain A0488)",1392,"Bacillus anthracis (anthrax bacterium)",1392,"Bacillus anthracis (anthrax bacterium)",uniprot
486990,"Salmonella enterica subsp. enterica serovar Copenhagen",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
487521,"Mycobacterium intracellulare ATCC 13950 (Mycobacterium intracellulare str. ATCC 13950)",1767,"Mycobacterium intracellulare",487521,"Mycobacterium intracellulare ATCC 13950 (Mycobacterium intracellulare str. ATCC 13950)",uniprot
497963,"Streptococcus pneumoniae SP-BS293 (Streptococcus pneumoniae strain SP-BS293)",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
497977,"Salmonella enterica subsp. enterica serovar Typhi str. 404ty (Salmonella enterica subsp. enterica serovar Typhi strain 404ty)",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
498740,"Borrelia burgdorferi 64b",139,"Borrelia burgdorferi (Borrelia burgdorferi sensu stricto)",224326,"Borrelia burgdorferi B31",uniprot
502800,"Yersinia pseudotuberculosis YPIII (Yersinia pseudotuberculosis str. YPIII)",633,"Yersinia pseudotuberculosis",273123,"Yersinia pseudotuberculosis IP 32953 (Yersinia pseudotuberculosis IP32953)",uniprot
508765,"Clostridium botulinum B str. Eklund 17B (Clostridium botulinum B strain Eklund 17B)",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
508767,"Clostridium botulinum E3 str. Alaska E43 (Clostridium botulinum E3 strain Alaska E43)",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
511145,"Escherichia coli str. K-12 substr. MG1655 (Escherichia coli strain MG1655)",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
515616,"Mycobacterium tuberculosis 02_1987 (Mycobacterium tuberculosis strain 02_1987)",1773,"Mycobacterium tuberculosis",1773,"Mycobacterium tuberculosis",uniprot
515617,"Mycobacterium tuberculosis T92 (Mycobacterium tuberculosis strain T92)",1773,"Mycobacterium tuberculosis",1773,"Mycobacterium tuberculosis",uniprot
520450,"Brucella abortus bv. 2 str. 86/8/59",235,"Brucella abortus (Brucella melitensis bv. Abortus)",262698,"Brucella abortus bv. 1 str. 9-941 (Brucella abortus biovar 1 str. 9-941)",uniprot
520464,"Brucella melitensis bv. 1 str. Rev.1",29459,"Brucella melitensis",224914,"Brucella melitensis bv. 1 str. 16M",uniprot
521004,"Haemophilus influenzae 6P18H1 (Haemophilus influenzae str. 6P18H1)",727,"Haemophilus influenzae",71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",uniprot
521005,"Haemophilus influenzae 7P49H1 (Haemophilus influenzae strain 7P49H1)",727,"Haemophilus influenzae",71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",uniprot
521007,"Borrelia burgdorferi N40 (Borrelia burgdorferi str. N40)",139,"Borrelia burgdorferi (Borrelia burgdorferi sensu stricto)",224326,"Borrelia burgdorferi B31",uniprot
522260,"Brucella abortus bv. 3 (Brucella abortus biovar 3)",235,"Brucella abortus (Brucella melitensis bv. Abortus)",262698,"Brucella abortus bv. 1 str. 9-941 (Brucella abortus biovar 1 str. 9-941)",uniprot
525171,"Neisseria meningitidis serogroup Z",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
525281,"Escherichia coli 83972 (Escherichia coli str. 83972)",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
525368,"Mycobacterium parascrofulaceum ATCC BAA-614 (Mycobacterium parascrofulaceum str. ATCC BAA-614)",240125,"Mycobacterium parascrofulaceum"
526977,"Bacillus cereus ATCC 4342",1396,"Bacillus cereus",226900,"Bacillus cereus ATCC 14579",uniprot
526979,"Bacillus cereus 95/8201",1396,"Bacillus cereus",226900,"Bacillus cereus ATCC 14579",uniprot
526980,"Bacillus cereus ATCC 10876",1396,"Bacillus cereus",226900,"Bacillus cereus ATCC 14579",uniprot
527019,"Bacillus thuringiensis IBL 200",1428,"Bacillus thuringiensis",281309,"Bacillus thuringiensis serovar konkukian str. 97-27 (Bacillus thuringiensis serovar konkukian 97-27)",uniprot
527024,"Bacillus thuringiensis serovar tochigiensis BGSC 4Y1",1428,"Bacillus thuringiensis",281309,"Bacillus thuringiensis serovar konkukian str. 97-27 (Bacillus thuringiensis serovar konkukian 97-27)",uniprot
527026,"Bacillus thuringiensis serovar sotto str. T04001",1428,"Bacillus thuringiensis",281309,"Bacillus thuringiensis serovar konkukian str. 97-27 (Bacillus thuringiensis serovar konkukian 97-27)",uniprot
527029,"Bacillus thuringiensis serovar pondicheriensis BGSC 4BA1",1428,"Bacillus thuringiensis",281309,"Bacillus thuringiensis serovar konkukian str. 97-27 (Bacillus thuringiensis serovar konkukian 97-27)",uniprot
528345,"Neisseria gonorrhoeae 1291",485,"Neisseria gonorrhoeae",242231,"Neisseria gonorrhoeae FA 1090 (Neisseria gonorrhoeae str. FA 1090)",uniprot
528348,"Neisseria gonorrhoeae DGI2",485,"Neisseria gonorrhoeae",242231,"Neisseria gonorrhoeae FA 1090 (Neisseria gonorrhoeae str. FA 1090)",uniprot
528351,"Neisseria gonorrhoeae F62",485,"Neisseria gonorrhoeae",242231,"Neisseria gonorrhoeae FA 1090 (Neisseria gonorrhoeae str. FA 1090)",uniprot
528354,"Neisseria gonorrhoeae MS11",485,"Neisseria gonorrhoeae",242231,"Neisseria gonorrhoeae FA 1090 (Neisseria gonorrhoeae str. FA 1090)",uniprot
529507,"Proteus mirabilis HI4320 (Proteus mirabilis str. HI4320)",584,"Proteus mirabilis",529507,"Proteus mirabilis HI4320 (Proteus mirabilis str. HI4320)",uniprot
535026,"Bacillus subtilis subsp. subtilis str. NCIB 3610",1423,"Bacillus subtilis",224308,"Bacillus subtilis subsp. subtilis str. 168",uniprot
544406,"Helicobacter pylori B128 (Helicobacter pylori str. B128)",210,"Helicobacter pylori",85962,"Helicobacter pylori 26695 (Helicobacter pylori (strain 26695))",uniprot
548470,"Staphylococcus aureus subsp. aureus MN8",1280,"Staphylococcus aureus",93061,"Staphylococcus aureus subsp. aureus NCTC 8325 (Staphylococcus aureus subsp. aureus str. NCTC 8325)",uniprot
550676,"Escherichia coli B185",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
552536,"Listeria monocytogenes HCC23 (Listeria monocytogenes str. HCC23)",1639,"Listeria monocytogenes",169963,"Listeria monocytogenes EGD-e (Listeria monocytogenes strain EGD-e)",uniprot
553583,"Staphylococcus aureus A9635",1280,"Staphylococcus aureus",93061,"Staphylococcus aureus subsp. aureus NCTC 8325 (Staphylococcus aureus subsp. aureus str. NCTC 8325)",uniprot
554290,"Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601 (Salmonella enterica subsp. enterica serovar Paratyphi A strain AKU_12601)",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
557433,"Lactobacillus reuteri JCM 1112 (Lactobacillus reuteri strain JCM 1112)",1598,"Lactobacillus reuteri"
557599,"Mycobacterium kansasii ATCC 12478 (Mycobacterium kansasii strain ATCC 12478)",1768,"Mycobacterium kansasii"
561230,"Pectobacterium carotovorum subsp. carotovorum PC1 (Pectobacterium carotovorum subsp. carotovorum str. PC1)",554,"Pectobacterium carotovorum",561230,"Pectobacterium carotovorum subsp. carotovorum PC1 (Pectobacterium carotovorum subsp. carotovorum str. PC1)",uniprot
561275,"Mycobacterium bovis BCG str. Tokyo 172 (Mycobacterium bovis BCG Tokyo 172)",1765,"Mycobacterium bovis",233413,"Mycobacterium bovis AF2122/97",uniprot
563041,"Helicobacter pylori G27 (Helicobacter pylori str. G27)",210,"Helicobacter pylori",85962,"Helicobacter pylori 26695 (Helicobacter pylori (strain 26695))",uniprot
563773,"Vibrio parahaemolyticus AN-5034 (Vibrio parahaemolyticus strain AN-5034)",670,"Vibrio parahaemolyticus",223926,"Vibrio parahaemolyticus RIMD 2210633",uniprot
568206,"Bacillus anthracis str. CDC 684 (Bacillus anthracis strain CDC 684)",1392,"Bacillus anthracis (anthrax bacterium)",1392,"Bacillus anthracis (anthrax bacterium)",uniprot
568819,"Listeria monocytogenes serotype 4b str. CLIP 80459 (Listeria monocytogenes serotype 4b strain CLIP 80459)",1639,"Listeria monocytogenes",169963,"Listeria monocytogenes EGD-e (Listeria monocytogenes strain EGD-e)",uniprot
570508,"Helicobacter pylori P12 (Helicobacter pylori strain P12)",210,"Helicobacter pylori",85962,"Helicobacter pylori 26695 (Helicobacter pylori (strain 26695))",uniprot
572264,"Bacillus cereus 03BB102 (Bacillus cereus strain 03BB102)",1396,"Bacillus cereus",226900,"Bacillus cereus ATCC 14579",uniprot
575591,"Brucella abortus NCTC 8038 (Brucella abortus strain NCTC 8038)",235,"Brucella abortus (Brucella melitensis bv. Abortus)",262698,"Brucella abortus bv. 1 str. 9-941 (Brucella abortus biovar 1 str. 9-941)",uniprot
575788,"Vibrio splendidus LGP32 (Vibrio splendidus str. LGP32)",29497,"Vibrio splendidus",575788,"Vibrio splendidus LGP32 (Vibrio splendidus str. LGP32)",uniprot
585034,"Escherichia coli IAI1 (Escherichia coli strain IAI1)",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
591020,"Shigella flexneri 2002017 (Shigella flexneri strain 2002017)",623,"Shigella flexneri",623,"Shigella flexneri",uniprot
592021,"Bacillus anthracis str. A0248 (Bacillus anthracis strain A0248)",1392,"Bacillus anthracis (anthrax bacterium)",1392,"Bacillus anthracis (anthrax bacterium)",uniprot
595496,"Escherichia coli BW2952 (Escherichia coli str. BW2952)",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
604162,"Neisseria meningitidis 8013 (Neisseria meningitidis strain 8013)",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
627611,"Vibrio parahaemolyticus K5030 (Vibrio parahaemolyticus strain K5030)",670,"Vibrio parahaemolyticus",223926,"Vibrio parahaemolyticus RIMD 2210633",uniprot
634463,"Chlamydia trachomatis B/TW5/OT (Chlamydia trachomatis strain B/TW5/OT)",813,"Chlamydia trachomatis",272561,"Chlamydia trachomatis D/UW-3/CX (Chlamydia trachomatis strain D/UW-3/CX)",uniprot
634468,"Escherichia coli HB101 (Escherichia coli str. HB101)",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
637383,"Helicobacter pylori NCTC 11639 (Helicobacter pylori strain NCTC 11639)",210,"Helicobacter pylori",85962,"Helicobacter pylori 26695 (Helicobacter pylori (strain 26695))",uniprot
641140,"Brucella abortus str. 2308 A (Brucella abortus strain 2308 A)",235,"Brucella abortus (Brucella melitensis bv. Abortus)",262698,"Brucella abortus bv. 1 str. 9-941 (Brucella abortus biovar 1 str. 9-941)",uniprot
648194,"Neisseria meningitidis serogroup Y",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
652616,"Mycobacterium tuberculosis str. Erdman = ATCC 35801 (Mycobacterium tuberculosis ATCC 35801 = str. Erdman)",1773,"Mycobacterium tuberculosis",1773,"Mycobacterium tuberculosis",uniprot
665958,"Bacillus sp. BT1B_CT2",665958,"Bacillus sp. BT1B_CT2",665958,"Bacillus sp. BT1B_CT2",GenBank
679205,"Escherichia coli MS 124-1 (Escherichia coli str. MS 124-1)",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
679206,"Escherichia coli MS 119-7 (Escherichia coli str. MS 119-7)",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
687916,"Yersinia pestis KIM D27 (Yersinia pestis strain KIM D27)",632,"Yersinia pestis",632,"Yersinia pestis",uniprot
703352,"Brucella melitensis M5-90 (Brucella melitensis strain M5-90)",29459,"Brucella melitensis",224914,"Brucella melitensis bv. 1 str. 16M",uniprot
722438,"Mycoplasma pneumoniae FH (Mycoplasma pneumoniae str. FH)",2104,"Mycoplasma pneumoniae",272634,"Mycoplasma pneumoniae M129 (Mycoplasma pneumoniae strain M129)",uniprot
743973,"Taylorella equigenitalis ATCC 35865 (Taylorella equigenitalis strain ATCC 35865)",29575,"Taylorella equigenitalis"
754503,"Mycoplasma hyopneumoniae 7422 (Mycoplasma hyopneumoniae str. 7422)",2099,"Mycoplasma hyopneumoniae",295358,"Mycoplasma hyopneumoniae 232 (Mycoplasma hyopneumoniae str. 232)",uniprot
765103,"Propionibacterium acnes HL030PA1",1747,"Propionibacterium acnes (Propionicibacterium acnes)",267747,"Propionibacterium acnes KPA171202 (Propionibacterium acnes str. KPA171202)",uniprot
857099,"Streptococcus mutans OMZ175",1309,"Streptococcus mutans",210007,"Streptococcus mutans UA159",uniprot
866628,"Legionella pneumophila 130b (Legionella pneumophila strain 130b)",446,"Legionella pneumophila",400673,"Legionella pneumophila str. Corby (Legionella pneumophila 'Corby')",uniprot
880525,"Streptococcus pneumoniae WU2 (Streptococcus pneumoniae str. WU2)",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
909420,"Neisseria meningitidis H44/76 (Neisseria meningitidis str. H44/76)",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
912594,"Mycobacterium iranicum",912594,"Mycobacterium iranicum"
935597,"Neisseria meningitidis CU385 (Neisseria meningitidis str. CU385)",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
984898,"Shigella flexneri 4a",623,"Shigella flexneri",623,"Shigella flexneri",uniprot
1000000,"Microbacterium sp. 6.11-VPa",1000000,"Microbacterium sp. 6.11-VPa"
1005048,"Collimonas fungivorans Ter331 (Collimonas fungivorans str. Ter331)",158899,"Collimonas fungivorans",1005048,"Collimonas fungivorans Ter331 (Collimonas fungivorans str. Ter331)",uniprot
1055535,"Escherichia coli O111",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
1086030,"Shigella flexneri 5a str. M90T (Shigella flexneri 5a strain M90T)",623,"Shigella flexneri",623,"Shigella flexneri",uniprot
1125722,"Porphyromonas gingivalis W50 (Porphyromonas gingivalis strain W50)",837,"Porphyromonas gingivalis",431947,"Porphyromonas gingivalis ATCC 33277 (Porphyromonas gingivalis str. ATCC 33277)",uniprot
1247411,"Brucella melitensis B115 (Brucella melitensis strain B115)",29459,"Brucella melitensis",224914,"Brucella melitensis bv. 1 str. 16M",uniprot
10000300,"Clostridium botulinum A FRI-H1A2",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
10000700,"Campylobacter jejuni subsp. jejuni serostrain O:14",197,"Campylobacter jejuni",192222,"Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 (Campylobacter jejuni subsp. jejuni ATCC 700819 = NCTC 11168)",uniprot
10001500,"Proteus mirabilis O43",584,"Proteus mirabilis",529507,"Proteus mirabilis HI4320 (Proteus mirabilis str. HI4320)",uniprot
10001700,"Pseudomonas syringae pv. morsprunorum str. CFBP 1650",47877,"Pseudomonas amygdali"
10001900,"Streptococcus agalactiae serogroup III M781",1311,"Streptococcus agalactiae",211110,"Streptococcus agalactiae NEM316",uniprot
10000291,"Bacillus anthracis str. Sterne 34F2",1392,"Bacillus anthracis (anthrax bacterium)",1392,"Bacillus anthracis (anthrax bacterium)",uniprot
10000292,"Bacillus anthracis STI",1392,"Bacillus anthracis (anthrax bacterium)",1392,"Bacillus anthracis (anthrax bacterium)",uniprot
10000293,"Clostridium botulinum A 1",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
10000294,"Clostridium botulinum A 2",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
10000295,"Clostridium botulinum B 111",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
10000296,"Clostridium botulinum D 1873",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
10000297,"Clostridium botulinum C 92-13",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
10000298,"Clostridium botulinum E Alaska",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
10000299,"Clostridium botulinum E Beluga",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
10000301,"Clostridium botulinum A str. Hall hyper",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
10000302,"Clostridium botulinum A Kyoto-F",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
10000303,"Clostridium botulinum B Lammana",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
10000304,"Clostridium botulinum F NCTC 10281",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
10000305,"Clostridium botulinum B Okra",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
10000306,"Clostridium botulinum C Stockholm",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
10000307,"Clostridium difficile BART'S W1",1496,"Clostridium difficile",645462,"Clostridium difficile CD196 (Clostridium difficile str. CD196)",uniprot
10000308,"Listeria monocytogenes ATCC 35967",1639,"Listeria monocytogenes",169963,"Listeria monocytogenes EGD-e (Listeria monocytogenes strain EGD-e)",uniprot
10000309,"Listeria monocytogenes ATCC 43251",1639,"Listeria monocytogenes",169963,"Listeria monocytogenes EGD-e (Listeria monocytogenes strain EGD-e)",uniprot
10000310,"Listeria monocytogenes delta fMIVTLF",1639,"Listeria monocytogenes",169963,"Listeria monocytogenes EGD-e (Listeria monocytogenes strain EGD-e)",uniprot
10000311,"Listeria monocytogenes rLm-gp33",1639,"Listeria monocytogenes",169963,"Listeria monocytogenes EGD-e (Listeria monocytogenes strain EGD-e)",uniprot
10000312,"Listeria monocytogenes Sv4a",1639,"Listeria monocytogenes",169963,"Listeria monocytogenes EGD-e (Listeria monocytogenes strain EGD-e)",uniprot
10000313,"Mycobacterium avium serovar 1",1764,"Mycobacterium avium",262316,"Mycobacterium avium subsp. paratuberculosis K-10 (Mycobacterium avium subsp. paratuberculosis strain K-10)",uniprot
10000314,"Mycobacterium avium serovar 2",1764,"Mycobacterium avium",262316,"Mycobacterium avium subsp. paratuberculosis K-10 (Mycobacterium avium subsp. paratuberculosis strain K-10)",uniprot
10000315,"Mycobacterium avium serovar 21",1764,"Mycobacterium avium",262316,"Mycobacterium avium subsp. paratuberculosis K-10 (Mycobacterium avium subsp. paratuberculosis strain K-10)",uniprot
10000316,"Mycobacterium avium serovar 25",1764,"Mycobacterium avium",262316,"Mycobacterium avium subsp. paratuberculosis K-10 (Mycobacterium avium subsp. paratuberculosis strain K-10)",uniprot
10000317,"Mycobacterium avium serovar 26",1764,"Mycobacterium avium",262316,"Mycobacterium avium subsp. paratuberculosis K-10 (Mycobacterium avium subsp. paratuberculosis strain K-10)",uniprot
10000318,"Mycobacterium avium serovar 4",1764,"Mycobacterium avium",262316,"Mycobacterium avium subsp. paratuberculosis K-10 (Mycobacterium avium subsp. paratuberculosis strain K-10)",uniprot
10000319,"Mycobacterium avium serovar 8",1764,"Mycobacterium avium",262316,"Mycobacterium avium subsp. paratuberculosis K-10 (Mycobacterium avium subsp. paratuberculosis strain K-10)",uniprot
10000320,"Mycobacterium avium serovar 9",1764,"Mycobacterium avium",262316,"Mycobacterium avium subsp. paratuberculosis K-10 (Mycobacterium avium subsp. paratuberculosis strain K-10)",uniprot
10000322,"Mycobacterium bovis AN5",1765,"Mycobacterium bovis",233413,"Mycobacterium bovis AF2122/97",uniprot
10000323,"Mycobacterium bovis T/91/1378",1765,"Mycobacterium bovis",233413,"Mycobacterium bovis AF2122/97",uniprot
10000325,"Mycobacterium kansasii Subspecies IV",1768,"Mycobacterium kansasii"
10000326,"Mycobacterium kansasii Subspecies V",1768,"Mycobacterium kansasii"
10000327,"Mycobacterium avium subsp. paratuberculosis ATCC 19698",1764,"Mycobacterium avium",262316,"Mycobacterium avium subsp. paratuberculosis K-10 (Mycobacterium avium subsp. paratuberculosis strain K-10)",uniprot
10000328,"Mycobacterium avium subsp. paratuberculosis Strain Ben",1764,"Mycobacterium avium",262316,"Mycobacterium avium subsp. paratuberculosis K-10 (Mycobacterium avium subsp. paratuberculosis strain K-10)",uniprot
10000329,"Mycobacterium tuberculosis 103",1773,"Mycobacterium tuberculosis",1773,"Mycobacterium tuberculosis",uniprot
10000330,"Mycobacterium tuberculosis Erdman",1773,"Mycobacterium tuberculosis",1773,"Mycobacterium tuberculosis",uniprot
10000331,"Mycobacterium gastri W471",1777,"Mycobacterium gastri"
10000332,"Mycoplasma pneumoniae FH",2104,"Mycoplasma pneumoniae",272634,"Mycoplasma pneumoniae M129 (Mycoplasma pneumoniae strain M129)",uniprot
10000530,"Borrelia garinii IP90",29519,"Borrelia garinii",29519,"Borrelia garinii",GenBank
10000533,"Campylobacter fetus subsp. fetus 23D",196,"Campylobacter fetus",360106,"Campylobacter fetus subsp. fetus 82-40 (Campylobacter fetus subsp. fetus str. 82-40)",uniprot
10000538,"Mycobacterium bovis BCG Danish 1331",1765,"Mycobacterium bovis",233413,"Mycobacterium bovis AF2122/97",uniprot
10000539,"Mycobacterium bovis BCG Tokyo",1765,"Mycobacterium bovis",233413,"Mycobacterium bovis AF2122/97",uniprot
10000540,"Mycobacterium bovis BCG Tokyo 172",1765,"Mycobacterium bovis",233413,"Mycobacterium bovis AF2122/97",uniprot
10000541,"Yersinia enterocolitica (type 0:8) WA-314",630,"Yersinia enterocolitica",393305,"Yersinia enterocolitica subsp. enterocolitica 8081 (Yersinia enterocolitica subsp. enterocolitica str. 8081)",uniprot
